game_id,points,building,jovian,power,science,city,event,space,earth,plant,animal,microbe,totalVp,totalPrice,corporation
Game1467,118,1,0,0,4,0,3,4,2,0,0,0,4,116,credicor
Game1468,91,1,0,0,1,0,0,0,0,3,2,0,1,54,phobolog
Game1469,81,0,2,1,2,0,1,2,0,2,0,0,5,87,interplanetary cinematics
Game1470,75,3,0,1,0,0,3,2,0,1,0,0,0,84,interplanetary cinematics
Game1471,90,1,0,0,1,0,2,1,0,2,0,1,0,60,ecoline
Game1472,93,3,0,0,0,1,0,0,1,0,0,0,1,51,tharsis republic
Game1473,96,6,0,1,1,0,0,0,0,1,0,0,5,81,mining guild
Game1474,112,0,1,0,0,0,0,1,0,2,0,0,2,42,credicor
Game1475,80,3,0,0,1,0,1,1,0,2,0,0,1,81,saturn systems
Game1476,119,2,0,0,2,0,2,1,1,0,2,1,2,78,teractor
Game1477,100,2,0,0,0,0,0,0,2,0,1,0,1,49,ecoline
Game1478,159,3,2,0,0,1,2,4,0,1,0,0,2,130,phobolog
Game1479,99,3,0,1,1,0,2,1,0,2,0,0,1,87,teractor
Game1480,117,5,0,1,0,2,1,1,1,0,0,0,3,93,mining guild
Game1481,103,1,0,0,3,0,3,2,2,0,1,1,1,96,credicor
Game1482,84,2,1,0,1,0,0,1,1,0,0,0,2,77,tharsis republic
Game1483,104,1,0,0,0,0,3,1,2,1,0,0,1,58,ecoline
Game1484,116,3,0,0,1,0,1,1,1,2,0,0,5,88,tharsis republic
Game1485,127,1,0,0,1,0,2,2,1,0,0,1,1,44,helion
Game1486,102,1,0,0,1,0,1,0,0,1,1,0,0,57,interplanetary cinematics
Game1487,104,1,0,0,0,0,1,2,1,2,1,1,2,80,ecoline
Game1488,111,1,0,0,1,0,1,0,0,0,0,1,0,38,ecoline
Game1489,122,2,0,0,2,1,1,0,1,2,0,0,2,56,mining guild
Game1490,86,2,1,2,0,0,0,1,1,1,1,0,2,69,credicor
Game1491,105,3,0,0,1,1,1,1,1,0,0,0,1,55,teractor
Game1492,83,1,0,1,0,0,2,4,1,0,0,1,1,66,helion
Game1493,107,3,0,0,1,1,0,0,0,1,1,1,0,68,ecoline
Game1494,99,1,1,0,2,0,3,2,0,0,0,0,4,88,saturn systems
Game1495,95,1,0,0,2,0,0,0,0,4,1,1,5,58,helion
Game1496,96,4,0,1,1,0,0,0,0,0,0,0,2,58,interplanetary cinematics
Game1497,87,4,0,1,1,2,1,1,0,1,0,0,1,73,credicor
Game1498,89,1,0,0,1,1,1,1,1,0,0,0,2,83,united nations mars initiative
Game1499,113,1,0,0,4,0,0,0,2,0,0,1,4,55,ecoline
Game1500,104,1,0,0,0,0,1,1,1,2,1,0,1,47,credicor
Game1501,99,0,0,0,0,0,3,2,2,0,0,0,0,60,interplanetary cinematics
Game1502,120,0,0,1,3,0,2,0,0,0,0,1,0,37,interplanetary cinematics
Game1503,128,3,0,3,0,0,0,0,1,1,0,0,2,50,mining guild
Game1504,95,3,0,1,1,0,2,0,2,1,0,1,0,91,interplanetary cinematics
Game1505,109,1,0,1,1,0,1,0,1,2,0,1,2,70,ecoline
Game1506,81,2,0,1,0,1,1,1,0,1,1,1,3,65,teractor
Game1507,96,3,0,3,3,0,2,1,1,2,3,1,5,110,interplanetary cinematics
Game1508,116,5,0,0,1,0,0,0,1,0,0,1,1,66,interplanetary cinematics
Game1509,80,1,1,0,0,0,0,1,0,4,0,0,2,77,mining guild
Game1510,93,1,0,0,0,0,3,1,0,1,0,1,0,58,interplanetary cinematics
Game1511,84,5,0,0,2,1,1,1,0,0,0,0,2,108,mining guild
Game1512,147,1,1,0,1,0,2,2,1,0,0,0,2,83,credicor
Game1513,91,3,0,2,3,0,2,1,2,0,0,0,1,81,teractor
Game1514,108,1,0,0,2,0,2,1,1,1,0,0,0,54,tharsis republic
Game1515,85,1,0,0,0,1,0,0,0,1,0,0,1,41,tharsis republic
Game1516,105,3,1,1,2,0,0,2,0,0,0,1,2,110,saturn systems
Game1517,89,1,0,2,3,0,3,2,1,0,0,0,1,69,interplanetary cinematics
Game1518,99,2,0,0,1,0,2,2,2,1,1,0,1,109,interplanetary cinematics
Game1519,91,0,0,0,1,0,3,2,1,1,0,0,1,59,credicor
Game1520,83,3,0,0,0,0,2,2,1,2,1,1,7,87,credicor
Game1521,82,1,0,1,0,0,3,1,1,0,0,0,1,46,interplanetary cinematics
Game1522,108,0,0,1,2,0,2,1,0,3,1,1,2,94,inventrix
Game1523,91,2,0,1,3,0,1,1,1,0,0,0,4,80,inventrix
Game1524,110,2,1,0,0,0,1,0,1,0,0,0,3,44,interplanetary cinematics
Game1525,96,2,0,1,0,0,3,2,2,0,0,0,0,96,interplanetary cinematics
Game1526,90,1,0,0,2,0,2,0,2,1,0,0,1,66,inventrix
Game1527,92,1,0,0,1,0,2,1,3,1,0,0,5,73,saturn systems
Game1528,91,1,0,0,2,0,2,2,2,1,0,1,5,140,credicor
Game1529,118,1,0,0,0,0,2,2,3,0,1,1,2,91,phobolog
Game1530,83,1,0,0,1,0,1,1,1,0,1,0,1,45,ecoline
Game1531,106,1,1,2,0,0,2,2,1,0,0,0,1,85,helion
Game1532,112,1,0,0,1,0,1,1,1,0,1,1,0,51,tharsis republic
Game1533,88,2,0,1,5,0,2,0,0,0,0,0,3,54,inventrix
Game1534,83,1,1,0,1,0,1,1,1,2,1,0,1,72,teractor
Game1535,101,1,0,1,1,0,2,3,1,0,0,0,2,80,interplanetary cinematics
Game1536,130,1,0,0,1,1,1,3,1,0,0,0,5,64,phobolog
Game1537,108,2,0,0,0,0,0,0,3,0,0,0,3,59,tharsis republic
Game1538,105,1,1,0,2,0,1,2,0,0,0,1,1,72,phobolog
Game1539,101,1,0,0,0,0,2,3,3,0,0,0,2,57,interplanetary cinematics
Game1540,70,3,0,1,3,0,1,2,1,0,0,0,3,58,teractor
Game1541,91,3,0,0,1,1,2,2,2,1,0,0,1,95,phobolog
Game1542,84,2,0,0,1,1,1,1,0,0,0,0,4,67,credicor
Game1543,77,1,0,0,1,0,5,1,2,0,1,1,0,51,teractor
Game1544,75,4,0,2,2,0,0,0,2,0,0,2,0,81,tharsis republic
Game1545,101,0,0,0,3,0,0,1,1,1,0,0,4,46,tharsis republic
Game1546,108,3,0,0,0,1,2,0,0,2,0,1,1,75,interplanetary cinematics
Game1547,87,1,1,0,0,1,0,1,1,2,1,0,1,59,mining guild
Game1548,85,0,0,0,2,0,0,1,1,0,1,1,0,43,phobolog
Game1549,92,0,0,0,1,1,2,1,1,0,0,0,3,76,tharsis republic
Game1550,79,2,0,0,1,1,1,0,0,1,0,1,0,59,mining guild
Game1551,69,1,0,0,1,0,2,2,0,0,0,0,2,82,credicor
Game1552,115,1,0,0,1,0,2,1,2,1,0,1,1,45,interplanetary cinematics
Game1553,113,0,0,1,2,0,0,0,0,1,1,1,0,36,tharsis republic
Game1554,78,0,0,0,1,0,1,1,0,0,0,2,0,46,helion
Game1555,103,0,0,0,1,0,0,0,0,3,0,0,0,41,tharsis republic
Game1556,137,1,0,0,3,1,0,1,1,2,1,2,0,94,tharsis republic
